,자재,기말 재고 수량,기말 재고 금액,자재 내역,특별 재고,저장 위치,배치,단가,유효기간,남은일,유효기한구간,3평판,_mat_key,원가율,대분류,소분류,평판 * 1.38배,출하원가,출하판가,판가,who,26_1,26_2,26_3,26_4,26_5,26_6,26_7,26_8,26_9,26_10,26_11,26_12,27_1,27_2,27_3,27_4,27_5,27_6,27_7,27_8,27_9,27_10,27_11,27_12,28_1,28_2,28_3,28_4,28_5,28_6,28_7,28_8,28_9,28_10,28_11,28_12,부진재고량,부진재고진입시점,부진재고진입분기,회전월
616,9313944,44,1172823.0000000005,[세트]기미쿠션세트(본품3+리필3+퍼프3)_19호페어(26년신년),,5000,D260107004,26655.06818181819,2099-12-31,374,1년 이상,55,9313944,,미분류,미분류,0,0,,,자사,1172823.0000000005,1172823.0000000005,1172823.0000000005,1172823.0000000005,1172823.0000000005,1172823.0000000005,1172823.0000000005,1172823.0000000005,1172823.0000000005,1172823.0000000005,1172823.0000000005,1172823.0000000005,1172823.0000000005,1172823.0000000005,1172823.0000000005,1172823.0000000005,1172823.0000000005,1172823.0000000005,1172823.0000000005,1172823.0000000005,1172823.0000000005,1172823.0000000005,1172823.0000000005,1172823.0000000005,1172823.0000000005,1172823.0000000005,1172823.0000000005,1172823.0000000005,1172823.0000000005,1172823.0000000005,1172823.0000000005,1172823.0000000005,1172823.0000000005,1172823.0000000005,1172823.0000000005,1172823.0000000005,0,0,0,0
617,9313962,1,26277,[세트]기미쿠션세트(본품3+리필3+퍼프3)_21호내추럴(26년신년),,5400,D260115001,26277,2099-12-31,511,1년 이상,279,9313962,,미분류,미분류,0,0,,,자사,26277,26277,26277,26277,26277,26277,26277,26277,26277,26277,26277,26277,26277,26277,26277,26277,26277,26277,26277,26277,26277,26277,26277,26277,26277,26277,26277,26277,26277,26277,26277,26277,26277,26277,26277,26277,0,0,0,0
618,9313963,2,52466,[세트]기미쿠션세트(본품3+리필3+퍼프3)_22호라이트베이지(26년신년),,5000,D260220002,26233,2099-12-31,513,1년 이상,99,9313963,,미분류,미분류,0,0,,,자사,52466,52466,52466,52466,52466,52466,52466,52466,52466,52466,52466,52466,52466,52466,52466,52466,52466,52466,52466,52466,52466,52466,52466,52466,52466,52466,52466,52466,52466,52466,52466,52466,52466,52466,52466,52466,0,0,0,0
619,9313964,23,608097,[세트]기미쿠션세트(본품3+리필3+퍼프3)_23호베이지(26년신년),,5000,D260109005,26439,2099-12-31,464,1년 이상,66,9313964,,미분류,미분류,0,0,,,자사,608097,608097,608097,608097,608097,608097,608097,608097,608097,608097,608097,608097,608097,608097,608097,608097,608097,608097,608097,608097,608097,608097,608097,608097,608097,608097,608097,608097,608097,608097,608097,608097,608097,608097,608097,608097,0,0,0,0
620,9313965,14,417283,[세트]기미팩트세트(본품3+리필3+퍼프3)_19호페어(26년신년),,5000,D260205003,29805.928571428572,2099-12-31,532,1년 이상,9,9313965,,미분류,미분류,0,0,,,자사,417283,417283,417283,417283,417283,417283,417283,417283,417283,417283,417283,417283,417283,417283,417283,417283,417283,417283,417283,417283,417283,417283,417283,417283,417283,417283,417283,417283,417283,417283,417283,417283,417283,417283,417283,417283,0,0,0,0
621,9313966,15,409916,[세트]기미팩트세트(본품3+리필3+퍼프3)_21호내추럴(26년신년),,5000,D260108006,27327.733333333334,2099-12-31,527,1년 이상,72,9313966,,미분류,미분류,0,0,,,자사,409916,409916,409916,409916,409916,409916,409916,409916,409916,409916,409916,409916,409916,409916,409916,409916,409916,409916,409916,409916,409916,409916,409916,409916,409916,409916,409916,409916,409916,409916,409916,409916,409916,409916,409916,409916,0,0,0,0
622,9313967,7,191612,[세트]기미팩트세트(본품3+리필3+퍼프3)_23호베이지(26년신년),,5000,D260127005,27373.14285714286,2099-12-31,513,1년 이상,31,9313967,,미분류,미분류,0,0,,,자사,191612,191612,191612,191612,191612,191612,191612,191612,191612,191612,191612,191612,191612,191612,191612,191612,191612,191612,191612,191612,191612,191612,191612,191612,191612,191612,191612,191612,191612,191612,191612,191612,191612,191612,191612,191612,0,0,0,0
623,9313968,505,5681566,[세트]기미쿠션레드에디션(26년설)_19호페어,T,5000,D260123003,11250.625742574257,2099-12-31,374,1년 이상,82,9313968,,미분류,미분류,0,0,,,자사,5681566,5681566,5681566,5681566,5681566,5681566,5681566,5681566,5681566,5681566,5681566,5681566,5681566,5681566,5681566,5681566,5681566,5681566,5681566,5681566,5681566,5681566,5681566,5681566,5681566,5681566,5681566,5681566,5681566,5681566,5681566,5681566,5681566,5681566,5681566,5681566,0,0,0,0
624,9313969,1328,14782104.999999998,[세트]기미쿠션레드에디션(26년설)_21호내추럴,T,5000,D260202002,11131.103162650601,2099-12-31,511,1년 이상,517,9313969,,미분류,미분류,0,0,,,자사,14782104.999999998,14782104.999999998,14782104.999999998,14782104.999999998,14782104.999999998,14782104.999999998,14782104.999999998,14782104.999999998,14782104.999999998,14782104.999999998,14782104.999999998,14782104.999999998,14782104.999999998,14782104.999999998,14782104.999999998,14782104.999999998,14782104.999999998,14782104.999999998,14782104.999999998,14782104.999999998,14782104.999999998,14782104.999999998,14782104.999999998,14782104.999999998,14782104.999999998,14782104.999999998,14782104.999999998,14782104.999999998,14782104.999999998,14782104.999999998,14782104.999999998,14782104.999999998,14782104.999999998,14782104.999999998,14782104.999999998,14782104.999999998,0,0,0,0
625,9313970,584,6474914.000000001,[세트]기미쿠션레드에디션(26년설)_22호라이트베이지,T,5000,D260123004,11087.181506849316,2099-12-31,513,1년 이상,284,9313970,,미분류,미분류,0,0,,,자사,6474914.000000001,6474914.000000001,6474914.000000001,6474914.000000001,6474914.000000001,6474914.000000001,6474914.000000001,6474914.000000001,6474914.000000001,6474914.000000001,6474914.000000001,6474914.000000001,6474914.000000001,6474914.000000001,6474914.000000001,6474914.000000001,6474914.000000001,6474914.000000001,6474914.000000001,6474914.000000001,6474914.000000001,6474914.000000001,6474914.000000001,6474914.000000001,6474914.000000001,6474914.000000001,6474914.000000001,6474914.000000001,6474914.000000001,6474914.000000001,6474914.000000001,6474914.000000001,6474914.000000001,6474914.000000001,6474914.000000001,6474914.000000001,0,0,0,0
626,9313971,453,5065443,[세트]기미쿠션레드에디션(26년설)_23호베이지,T,5000,D260202004,11181.993377483444,2099-12-31,464,1년 이상,110,9313971,,미분류,미분류,0,0,,,자사,5065443,5065443,5065443,5065443,5065443,5065443,5065443,5065443,5065443,5065443,5065443,5065443,5065443,5065443,5065443,5065443,5065443,5065443,5065443,5065443,5065443,5065443,5065443,5065443,5065443,5065443,5065443,5065443,5065443,5065443,5065443,5065443,5065443,5065443,5065443,5065443,0,0,0,0
627,9313972,454,5080838,[세트]글로우팩트(FW)레드에디션_19호페어,T,5000,D260202005,11191.273127753304,2099-12-31,1013,1년 이상,166,9313972,,미분류,미분류,0,0,,,자사,5080838,5080838,5080838,5080838,5080838,5080838,5080838,5080838,5080838,5080838,5080838,5080838,5080838,5080838,5080838,5080838,5080838,5080838,5080838,5080838,5080838,5080838,5080838,5080838,5080838,5080838,5080838,5080838,5080838,5080838,5080838,5080838,5080838,5080838,5080838,5080838,0,0,0,0
628,9313973,1029,11518711.999999998,[세트]글로우팩트(FW)레드에디션_21호내추럴,T,5000,D260202006,11194.083576287656,2099-12-31,1013,1년 이상,853,9313973,,미분류,미분류,0,0,,,자사,11518711.999999998,11518711.999999998,11518711.999999998,11518711.999999998,11518711.999999998,11518711.999999998,11518711.999999998,11518711.999999998,11518711.999999998,11518711.999999998,11518711.999999998,11518711.999999998,11518711.999999998,11518711.999999998,11518711.999999998,11518711.999999998,11518711.999999998,11518711.999999998,11518711.999999998,11518711.999999998,11518711.999999998,11518711.999999998,11518711.999999998,11518711.999999998,11518711.999999998,11518711.999999998,11518711.999999998,11518711.999999998,11518711.999999998,11518711.999999998,11518711.999999998,11518711.999999998,11518711.999999998,11518711.999999998,11518711.999999998,11518711.999999998,0,0,0,0
629,9313974,381,4261070,[세트]글로우팩트(FW)레드에디션_23호베이지,,5000,D260123007,11183.910761154855,2099-12-31,975,1년 이상,180,9313974,,미분류,미분류,0,0,,,자사,4261070,4261070,4261070,4261070,4261070,4261070,4261070,4261070,4261070,4261070,4261070,4261070,4261070,4261070,4261070,4261070,4261070,4261070,4261070,4261070,4261070,4261070,4261070,4261070,4261070,4261070,4261070,4261070,4261070,4261070,4261070,4261070,4261070,4261070,4261070,4261070,0,0,0,0
630,9313975,640,4101592,[세트]부스터샷15ml세트(본품1+리필1)(면세),,5000,D260116002,6408.7375,2099-12-31,915,1년 이상,360,9313975,,미분류,미분류,0,0,,,자사,4101592,4101592,4101592,4101592,4101592,4101592,4101592,4101592,4101592,4101592,4101592,4101592,4101592,4101592,4101592,4101592,4101592,4101592,4101592,4101592,4101592,4101592,4101592,4101592,4101592,4101592,4101592,4101592,4101592,4101592,4101592,4101592,4101592,4101592,4101592,4101592,0,0,0,0
631,9313976,9104,83632476.2475856,[세트]원데이앰플15ml*1ea+8ml*2ea(홈쇼핑),T,5000,EGA,9186.344051799824,2099-12-31,860,1년 이상,12272,9313976,,미분류,미분류,0,0,,,자사,83632476.2475856,83632476.2475856,83632476.2475856,83632476.2475856,83632476.2475856,83632476.2475856,83632476.2475856,83632476.2475856,83632476.2475856,83632476.2475856,83632476.2475856,83632476.2475856,83632476.2475856,83632476.2475856,83632476.2475856,83632476.2475856,83632476.2475856,83632476.2475856,83632476.2475856,83632476.2475856,83632476.2475856,83632476.2475856,83632476.2475856,83632476.2475856,83632476.2475856,83632476.2475856,83632476.2475856,83632476.2475856,83632476.2475856,83632476.2475856,83632476.2475856,83632476.2475856,83632476.2475856,83632476.2475856,83632476.2475856,83632476.2475856,0,0,0,0
632,9314061,440,2311456.9999999995,[세트]포스트레이저크림40ml*2+골든엘릭서4ml(카카오),T,5000,D260107003,5253.311363636362,2099-12-31,1016,1년 이상,56,9314061,1.24750289338192,임가공,임가공,0,0,0,1852867.04524889,자사,2311456.9999999995,2311456.9999999995,2311456.9999999995,2311456.9999999995,2311456.9999999995,2311456.9999999995,2311456.9999999995,2311456.9999999995,2311456.9999999995,2311456.9999999995,2311456.9999999995,2311456.9999999995,2311456.9999999995,2311456.9999999995,2311456.9999999995,2311456.9999999995,2311456.9999999995,2311456.9999999995,2311456.9999999995,2311456.9999999995,2311456.9999999995,2311456.9999999995,2311456.9999999995,2311456.9999999995,2311456.9999999995,2311456.9999999995,2311456.9999999995,2311456.9999999995,2311456.9999999995,2311456.9999999995,2311456.9999999995,2311456.9999999995,2311456.9999999995,2311456.9999999995,2311456.9999999995,2311456.9999999995,0,0,0,0
633,9400033,231,1950892,[세트]매트팩트21호(19g)+글로우립로즈(카카오),T,5000,D260107001,8445.419913419913,2099-12-31,528,1년 이상,30,9400033,,미분류,미분류,0,0,,,자사,1950892,1950892,1950892,1950892,1950892,1950892,1950892,1950892,1950892,1950892,1950892,1950892,1950892,1950892,1950892,1950892,1950892,1950892,1950892,1950892,1950892,1950892,1950892,1950892,1950892,1950892,1950892,1950892,1950892,1950892,1950892,1950892,1950892,1950892,1950892,1950892,0,0,0,0
634,9400157,4405,3042156,이지듀비타피디알엔18토닝세럼(1ml*7ea/JP)_미품,,7060,AAB,690.6143019296254,2099-12-31,1046,1년 이상,0,9400157,,미분류,미분류,0,0,,,자사,3042156,3042156,3042156,3042156,3042156,3042156,3042156,3042156,3042156,3042156,3042156,3042156,3042156,3042156,3042156,3042156,3042156,3042156,3042156,3042156,3042156,3042156,3042156,3042156,3042156,3042156,3042156,3042156,3042156,3042156,3042156,3042156,3042156,3042156,3042156,3042156,0,0,0,0
635,9400201,109,913724.9999999999,[임가공][카카오]포스트레이저 미스트 50ml 1+1,T,5000,D260119001,8382.798165137614,2099-12-31,964,1년 이상,10,9400201,,미분류,미분류,0,0,,,자사,913724.9999999999,913724.9999999999,913724.9999999999,913724.9999999999,913724.9999999999,913724.9999999999,913724.9999999999,913724.9999999999,913724.9999999999,913724.9999999999,913724.9999999999,913724.9999999999,913724.9999999999,913724.9999999999,913724.9999999999,913724.9999999999,913724.9999999999,913724.9999999999,913724.9999999999,913724.9999999999,913724.9999999999,913724.9999999999,913724.9999999999,913724.9999999999,913724.9999999999,913724.9999999999,913724.9999999999,913724.9999999999,913724.9999999999,913724.9999999999,913724.9999999999,913724.9999999999,913724.9999999999,913724.9999999999,913724.9999999999,913724.9999999999,0,0,0,0
636,9400214,484,7522279.999999999,[임가공]멜라 3스텝 기프트 세트_2026,T,5000,HHA,15541.90082644628,2099-12-31,883,1년 이상,128,9400214,,미분류,미분류,0,0,,,자사,7522279.999999999,7522279.999999999,7522279.999999999,7522279.999999999,7522279.999999999,7522279.999999999,7522279.999999999,7522279.999999999,7522279.999999999,7522279.999999999,7522279.999999999,7522279.999999999,7522279.999999999,7522279.999999999,7522279.999999999,7522279.999999999,7522279.999999999,7522279.999999999,7522279.999999999,7522279.999999999,7522279.999999999,7522279.999999999,7522279.999999999,7522279.999999999,7522279.999999999,7522279.999999999,7522279.999999999,7522279.999999999,7522279.999999999,7522279.999999999,7522279.999999999,7522279.999999999,7522279.999999999,7522279.999999999,7522279.999999999,7522279.999999999,0,0,0,0
637,9400305,1420,13222519,[OY]이지듀멜라비토닝앰플쿠션19호(본품1+리필1+퍼프2매)13g기획세트,,5000,D260219007,9311.63309859155,2099-12-31,511,1년 이상,0,9400305,,미분류,미분류,0,0,,,자사,13222519,13222519,13222519,13222519,13222519,13222519,13222519,13222519,13222519,13222519,13222519,13222519,13222519,13222519,13222519,13222519,13222519,13222519,13222519,13222519,13222519,13222519,13222519,13222519,13222519,13222519,13222519,13222519,13222519,13222519,13222519,13222519,13222519,13222519,13222519,13222519,0,0,0,0
638,9400307,2920,26745093.999999993,[OY]이지듀멜라비토닝앰플쿠션21호(본품1+리필1+퍼프2매)13g기획세트,,5000,D260219008,9159.278767123285,2099-12-31,424,1년 이상,0,9400307,,미분류,미분류,0,0,,,자사,26745093.999999993,26745093.999999993,26745093.999999993,26745093.999999993,26745093.999999993,26745093.999999993,26745093.999999993,26745093.999999993,26745093.999999993,26745093.999999993,26745093.999999993,26745093.999999993,26745093.999999993,26745093.999999993,26745093.999999993,26745093.999999993,26745093.999999993,26745093.999999993,26745093.999999993,26745093.999999993,26745093.999999993,26745093.999999993,26745093.999999993,26745093.999999993,26745093.999999993,26745093.999999993,26745093.999999993,26745093.999999993,26745093.999999993,26745093.999999993,26745093.999999993,26745093.999999993,26745093.999999993,26745093.999999993,26745093.999999993,26745093.999999993,0,0,0,0
639,9400308,1320,12451493,[OY]이지듀멜라비토닝앰플쿠션22호(본품1+리필1+퍼프2매)13g기획세트,,5000,D260219011,9432.949242424242,2099-12-31,449,1년 이상,0,9400308,,미분류,미분류,0,0,,,자사,12451493,12451493,12451493,12451493,12451493,12451493,12451493,12451493,12451493,12451493,12451493,12451493,12451493,12451493,12451493,12451493,12451493,12451493,12451493,12451493,12451493,12451493,12451493,12451493,12451493,12451493,12451493,12451493,12451493,12451493,12451493,12451493,12451493,12451493,12451493,12451493,0,0,0,0
640,9400309,1520,13985287,[OY]이지듀멜라비토닝앰플쿠션23호(본품1+리필1+퍼프2매)13g기획세트,,5000,D260219012,9200.846710526315,2099-12-31,527,1년 이상,0,9400309,,미분류,미분류,0,0,,,자사,13985287,13985287,13985287,13985287,13985287,13985287,13985287,13985287,13985287,13985287,13985287,13985287,13985287,13985287,13985287,13985287,13985287,13985287,13985287,13985287,13985287,13985287,13985287,13985287,13985287,13985287,13985287,13985287,13985287,13985287,13985287,13985287,13985287,13985287,13985287,13985287,0,0,0,0
641,9400888,1979,1385300,이지듀리프트피디알엔넥패치6g(1매입),,5000,814,700,2099-12-31,642,1년 이상,0,9400888,,미분류,미분류,0,0,,,자사,1385300,1385300,1385300,1385300,1385300,1385300,1385300,1385300,1385300,1385300,1385300,1385300,1385300,1385300,1385300,1385300,1385300,1385300,1385300,1385300,1385300,1385300,1385300,1385300,1385300,1385300,1385300,1385300,1385300,1385300,1385300,1385300,1385300,1385300,1385300,1385300,0,0,0,0
642,9305648,5270,13464850,디엔코스메틱스이지듀베리어리페어클렌저150ML,,,,2555,2028-12-31,,,,,0.19289112490376065,베리어,베리어,1522.692,3890478.06,20169295.30553093,69805440.79836763,제조사,10337481.492353447,6103416.514879308,1869351.5374051686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4609756930488897
